model	config	input_equal	legacy_total	bound_cg_total
mha4	32x32x8s3k8	1	225473.70309540629	225473.70309540629
mha4	32x32x8s3k16	1	227406.52223719342	227406.52223719342
mha4	32x32x8s4k1	1	566377.27601063228	566377.27601063228
mha4	32x32x8s4k2	1	382444.59206359665	382444.59206359665
mha4	32x32x8s4k4	1	269199.63632974681	269199.63632974681
mha4	32x32x8s4k8	1	226908.05600181452	226908.05600181452
mha4	32x32x8s4k16	1	229250.69025971828	229250.69025971828
mha4	32x32x8s5k1	1	567811.62891704065	567811.62891704065
mha4	32x32x8s5k2	1	383878.94497000508	383878.94497000508
mha4	32x32x8s5k4	1	270633.98923615506	270633.98923615506
mha4	32x32x8s5k8	1	228342.40890822274	228342.40890822274
mha4	32x32x8s5k16	1	231094.85828224313	231094.85828224313
mha4	32x32x16s2k1	1	537551.02391063236	537551.02391063236
mha4	32x32x16s2k2	1	340166.08898359665	340166.08898359665
mha4	32x32x16s2k4	1	226921.13324974681	226921.13324974681
mha4	32x32x16s2k8	1	184629.55292181449	184629.55292181449
mha4	32x32x16s2k16	1	186972.18717971828	186972.18717971828
mha4	32x32x16s3k1	1	540419.7297234491	540419.7297234491
mha4	32x32x16s3k2	1	343034.7947964131	343034.7947964131
mha4	32x32x16s3k4	1	229789.83906256332	229789.83906256332
mha4	32x32x16s3k8	1	187498.258734631	187498.258734631
mha4	32x32x16s3k16	1	190660.523224768	190660.523224768
mha4	32x32x16s4k1	1	543288.43553626526	543288.43553626526
mha4	32x32x16s4k2	1	345903.50060922961	345903.50060922961
mha4	32x32x16s4k4	1	232658.54487537971	232658.54487537971
mha4	32x32x16s4k8	1	190366.96454744742	190366.96454744742
mha4	32x32x16s4k16	1	194348.85926981771	194348.85926981771
mha4	32x32x16s5k1	1	546157.141349082	546157.141349082
mha4	32x32x16s5k2	1	348772.20642204618	348772.20642204618
mha4	32x32x16s5k4	1	235527.25068819622	235527.25068819622
mha4	32x32x16s5k8	1	193235.67036026384	193235.67036026384
mha4	32x32x16s5k16	1	198037.19531486736	198037.19531486736
mha4	32x32x32s2k1	1	543288.43553626526	543288.43553626526
mha4	32x32x32s2k2	1	345903.50060922961	345903.50060922961
mha4	32x32x32s2k4	1	232658.54487537971	232658.54487537971
mha4	32x32x32s2k8	1	190366.96454744742	190366.96454744742
mha4	32x32x32s2k16	1	194348.85926981771	194348.85926981771
mha4	32x32x32s3k1	1	549025.84716189839	549025.84716189839
mha4	32x32x32s3k2	1	351640.91223486239	351640.91223486239
mha4	32x32x32s3k4	1	238395.95650101249	238395.95650101249
mha4	32x32x32s3k8	1	196104.37617308029	196104.37617308029
mha4	32x32x32s3k16	1	201725.53135991713	201725.53135991713
mha4	32x32x32s4k1	1	554763.25878753129	554763.25878753129
mha4	32x32x32s4k2	1	357378.32386049541	357378.32386049541
mha4	32x32x32s4k4	1	244133.36812664557	244133.36812664557
mha4	32x32x32s4k8	1	201841.78779871322	201841.78779871322
mha4	32x32x32s4k16	1	209102.20345001656	209102.20345001656
mha4	32x32x32s5k1	1	560500.67041316431	560500.67041316431
mha4	32x32x32s5k2	1	363115.73548612843	363115.73548612843
mha4	32x32x32s5k4	1	249870.77975227841	249870.77975227841
mha4	32x32x32s5k8	1	207579.19942434609	207579.19942434609
mha4	32x32x32s5k16	1	216478.87554011599	216478.87554011599
mha4	32x64x8s2k1	1	793293.21110213827	793293.21110213827
mha4	32x64x8s2k2	1	496007.70799216849	496007.70799216849
mha4	32x64x8s2k4	1	326086.34267685155	326086.34267685155
mha4	32x64x8s2k8	1	241287.45516281895	241287.45516281895
mha4	32x64x8s2k16	1	209838.42848957962	209838.42848957962
mha4	32x64x8s3k1	1	766618.48836175015	766618.48836175015
mha4	32x64x8s3k2	1	455880.73427178065	455880.73427178065
mha4	32x64x8s3k4	1	285959.36895646376	285959.36895646376
mha4	32x64x8s3k8	1	201160.48144243122	201160.48144243122
mha4	32x64x8s3k16	1	169711.45476919191	169711.45476919191
mha4	32x64x8s4k1	1	768770.01772136241	768770.01772136241
mha4	32x64x8s4k2	1	458032.26363139309	458032.26363139309
mha4	32x64x8s4k4	1	288110.89831607608	288110.89831607608
mha4	32x64x8s4k8	1	203312.01080204354	203312.01080204354
mha4	32x64x8s4k16	1	171862.98412880424	171862.98412880424
mha4	32x64x8s5k1	1	770921.54708097514	770921.54708097514
mha4	32x64x8s5k2	1	460183.79299100558	460183.79299100558
mha4	32x64x8s5k4	1	290262.42767568852	290262.42767568852
mha4	32x64x8s5k8	1	205463.54016165592	205463.54016165592
mha4	32x64x8s5k16	1	174014.51348841662	174014.51348841662
mha4	32x64x16s2k1	1	768770.01772136241	768770.01772136241
mha4	32x64x16s2k2	1	458032.26363139309	458032.26363139309
mha4	32x64x16s2k4	1	288110.89831607608	288110.89831607608
mha4	32x64x16s2k8	1	203312.01080204354	203312.01080204354
mha4	32x64x16s2k16	1	171862.98412880424	171862.98412880424
mha4	32x64x16s3k1	1	773073.07644058741	773073.07644058741
mha4	32x64x16s3k2	1	462335.32235061767	462335.32235061767
mha4	32x64x16s3k4	1	292413.95703530079	292413.95703530079
mha4	32x64x16s3k8	1	207615.06952126831	207615.06952126831
mha4	32x64x16s3k16	1	176166.04284802891	176166.04284802891
mha4	32x64x16s4k1	1	777376.1351598117	777376.1351598117
mha4	32x64x16s4k2	1	466638.38106984226	466638.38106984226
mha4	32x64x16s4k4	1	296717.01575452538	296717.01575452538
mha4	32x64x16s4k8	1	211918.12824049295	211918.12824049295
mha4	32x64x16s4k16	1	180469.10156725359	180469.10156725359
mha4	32x64x16s5k1	1	781679.1938790367	781679.1938790367
mha4	32x64x16s5k2	1	470941.43978906685	470941.43978906685
mha4	32x64x16s5k4	1	301020.07447374996	301020.07447374996
mha4	32x64x16s5k8	1	216221.18695971754	216221.18695971754
mha4	32x64x16s5k16	1	184772.1602864782	184772.1602864782
mha4	32x64x32s2k1	1	777376.1351598117	777376.1351598117
mha4	32x64x32s2k2	1	466638.38106984226	466638.38106984226
mha4	32x64x32s2k4	1	296717.01575452538	296717.01575452538
mha4	32x64x32s2k8	1	211918.12824049295	211918.12824049295
mha4	32x64x32s2k16	1	180469.10156725359	180469.10156725359
mha4	32x64x32s3k1	1	785982.25259826076	785982.25259826076
mha4	32x64x32s3k2	1	475244.49850829167	475244.49850829167
mha4	32x64x32s3k4	1	305323.13319297472	305323.13319297472
mha4	32x64x32s3k8	1	220524.24567894218	220524.24567894218
mha4	32x64x32s3k16	1	189075.21900570288	189075.21900570288
mha4	32x64x32s4k1	1	794588.3700367104	794588.3700367104
mha4	32x64x32s4k2	1	483850.61594674096	483850.61594674096
mha4	32x64x32s4k4	1	313929.25063142407	313929.25063142407
mha4	32x64x32s4k8	1	229130.36311739153	229130.36311739153
mha4	32x64x32s4k16	1	197681.33644415217	197681.33644415217
mha4	32x64x32s5k1	1	803100.73591515981	803100.73591515981
mha4	32x64x32s5k2	1	492319.23109719041	492319.23109719041
mha4	32x64x32s5k4	1	322397.86578187335	322397.86578187335
mha4	32x64x32s5k8	1	237598.97826784092	237598.97826784092
mha4	32x64x32s5k16	1	219186.22506150079	219186.22506150079
mha4	32x128x8s2k1	1	1224036.240810781	1224036.240810781
mha4	32x128x8s2k2	1	686592.84839494422	686592.84839494422
mha4	32x128x8s2k4	1	403318.66391669353	403318.66391669353
mha4	32x128x8s2k8	1	261843.36682119407	261843.36682119407
mha4	32x128x8s2k16	1	191429.30856069617	191429.30856069617
mha4	32x128x8s3k1	1	1227622.1230768021	1227622.1230768021
mha4	32x128x8s3k2	1	690178.73066096462	690178.73066096462
mha4	32x128x8s3k4	1	406904.54618271405	406904.54618271405
mha4	32x128x8s3k8	1	265429.24908721459	265429.24908721459
mha4	32x128x8s3k16	1	195015.19082671666	195015.19082671666
mha4	32x128x8s4k1	1	1231208.0053428232	1231208.0053428232
mha4	32x128x8s4k2	1	693764.61292698514	693764.61292698514
mha4	32x128x8s4k4	1	410490.42844873469	410490.42844873469
mha4	32x128x8s4k8	1	269015.13135323511	269015.13135323511
mha4	32x128x8s4k16	1	198601.07309273724	198601.07309273724
mha4	32x128x8s5k1	1	1234793.8876088429	1234793.8876088429
mha4	32x128x8s5k2	1	697350.49519300601	697350.49519300601
mha4	32x128x8s5k4	1	414076.31071475509	414076.31071475509
mha4	32x128x8s5k8	1	272601.01361925574	272601.01361925574
mha4	32x128x8s5k16	1	202186.95535875781	202186.95535875781
mha4	32x128x16s2k1	1	1231208.0053428232	1231208.0053428232
mha4	32x128x16s2k2	1	693764.61292698514	693764.61292698514
mha4	32x128x16s2k4	1	410490.42844873469	410490.42844873469
mha4	32x128x16s2k8	1	269015.13135323511	269015.13135323511
mha4	32x128x16s2k16	1	198601.07309273724	198601.07309273724
mha4	32x128x16s3k1	1	1238379.769874864	1238379.769874864
mha4	32x128x16s3k2	1	700936.37745902641	700936.37745902641
mha4	32x128x16s3k4	1	417662.19298077573	417662.19298077573
mha4	32x128x16s3k8	1	276186.89588527614	276186.89588527614
mha4	32x128x16s3k16	1	205772.83762477836	205772.83762477836
mha4	32x128x16s4k1	1	1245551.5344069048	1245551.5344069048
mha4	32x128x16s4k2	1	708108.14199106744	708108.14199106744
mha4	32x128x16s4k4	1	424833.95751281688	424833.95751281688
mha4	32x128x16s4k8	1	283358.66041731724	283358.66041731724
mha4	32x128x16s4k16	1	212944.60215681948	212944.60215681948
mha4	32x128x16s5k1	1	1252629.5473789459	1252629.5473789459
mha4	32x128x16s5k2	1	715142.40423510876	715142.40423510876
mha4	32x128x16s5k4	1	431868.21975685796	431868.21975685796
mha4	32x128x16s5k8	1	290392.92266135837	290392.92266135837
mha4	32x128x16s5k16	1	219978.86440086062	219978.86440086062
mha4	32x128x32s2k1	1	1245457.7828469048	1245457.7828469048
mha4	32x128x32s2k2	1	707970.63970306749	707970.63970306749
mha4	32x128x32s2k4	1	424696.45522481686	424696.45522481686
mha4	32x128x32s2k8	1	283221.15812931728	283221.15812931728
mha4	32x128x32s2k16	1	212807.0998688195	212807.0998688195
mha4	32x128x32s3k1	1	1259801.3119109876	1259801.3119109876
mha4	32x128x32s3k2	1	722314.16876714956	722314.16876714956
mha4	32x128x32s3k4	1	439039.98428889911	439039.98428889911
mha4	32x128x32s3k8	1	297564.68719339953	297564.68719339953
mha4	32x128x32s3k16	1	227150.62893290172	227150.62893290172
mha4	32x128x32s4k1	1	1274144.8409750692	1274144.8409750692
mha4	32x128x32s4k2	1	736657.69783123198	736657.69783123198
mha4	32x128x32s4k4	1	453383.51335298119	453383.51335298119
mha4	32x128x32s4k8	1	311908.21625748172	311908.21625748172
mha4	32x128x32s4k16	1	241494.15799698379	241494.15799698379
mha4	32x256x8s2k1	1	2143174.8044280699	2143174.8044280699
mha4	32x256x8s2k2	1	1152320.1353604961	1152320.1353604961
mha4	32x256x8s2k4	1	642340.31255637773	642340.31255637773
mha4	32x256x8s2k8	1	387512.19629794417	387512.19629794417
mha4	32x256x8s2k16	1	260421.72845597938	260421.72845597938
mha4	32x256x8s3k1	1	2149629.3925069068	2149629.3925069068
mha4	32x256x8s3k2	1	1158774.7234393328	1158774.7234393328
mha4	32x256x8s3k4	1	648794.90063521429	648794.90063521429
mha4	32x256x8s3k8	1	393966.78437678143	393966.78437678143
mha4	32x256x8s3k16	1	266876.31653481646	266876.31653481646
mha4	32x256x8s4k1	1	2156083.9805857432	2156083.9805857432
mha4	32x256x8s4k2	1	1165229.3115181704	1165229.3115181704
mha4	32x256x8s4k4	1	655249.48871405143	655249.48871405143
mha4	32x256x8s4k8	1	400421.37245561834	400421.37245561834
mha4	32x256x8s4k16	1	273330.90461365337	273330.90461365337
mha4	32x256x8s5k1	1	2162538.5686645797	2162538.5686645797
mha4	32x256x8s5k2	1	1171683.8995970071	1171683.8995970071
mha4	32x256x8s5k4	1	661704.07679288869	661704.07679288869
mha4	32x256x8s5k8	1	406875.96053445531	406875.96053445531
mha4	32x256x8s5k16	1	279785.4926924904	279785.4926924904
mha4	32x256x16s2k1	1	2155990.229025743	2155990.229025743
mha4	32x256x16s2k2	1	1165091.8092301704	1165091.8092301704
mha4	32x256x16s2k4	1	655111.98642605147	655111.98642605147
mha4	32x256x16s2k8	1	400283.87016761833	400283.87016761833
mha4	32x256x16s2k16	1	273193.40232565335	273193.40232565335
mha4	32x256x16s3k1	1	2168899.4051834163	2168899.4051834163
mha4	32x256x16s3k2	1	1178000.9853878433	1178000.9853878433
mha4	32x256x16s3k4	1	668021.16258372518	668021.16258372518
mha4	32x256x16s3k8	1	413193.04632529215	413193.04632529215
mha4	32x256x16s3k16	1	286102.57848332741	286102.57848332741
mha4	32x256x16s4k1	1	2181808.5813410925	2181808.5813410925
mha4	32x256x16s4k2	1	1190910.1615455183	1190910.1615455183
mha4	32x256x16s4k4	1	680930.33874139923	680930.33874139923
mha4	32x256x16s4k8	1	426102.22248296632	426102.22248296632
mha4	32x256x16s4k16	1	299011.75464100135	299011.75464100135
mha4	32x256x16s5k1	1	2194717.7574987658	2194717.7574987658
mha4	32x256x16s5k2	1	1203819.3377031914	1203819.3377031914
mha4	32x256x16s5k4	1	693839.51489907363	693839.51489907363
mha4	32x256x16s5k8	1	439011.39864064014	439011.39864064014
mha4	32x256x16s5k16	1	311920.9307986754	311920.9307986754
mha4	32x256x32s2k1	1	2181808.5813410925	2181808.5813410925
mha4	32x256x32s2k2	1	1190910.1615455183	1190910.1615455183
mha4	32x256x32s2k4	1	680930.33874139923	680930.33874139923
mha4	32x256x32s2k8	1	426102.22248296632	426102.22248296632
mha4	32x256x32s2k16	1	299011.75464100135	299011.75464100135
mha4	64x16x16s2k1	1	652338.19597997481	652338.19597997481
mha4	64x16x16s2k2	1	398276.85147147195	398276.85147147195
mha4	64x16x16s2k4	1	292116.44693530531	292116.44693530531
mha4	64x16x16s2k8	1	294653.1694511578	294653.1694511578
mha4	64x16x16s2k16	1	305529.10362707422	305529.10362707422
mha4	64x16x16s3k1	1	655924.07824599522	655924.07824599522
mha4	64x16x16s3k2	1	401862.73373749258	401862.73373749258
mha4	64x16x16s3k4	1	295702.32920132589	295702.32920132589
mha4	64x16x16s3k8	1	299263.58950746991	299263.58950746991
mha4	64x16x16s3k16	1	314749.9437396985	314749.9437396985
mha4	64x16x16s4k1	1	659509.96051201562	659509.96051201562
mha4	64x16x16s4k2	1	405448.61600351305	405448.61600351305
mha4	64x16x16s4k4	1	299288.21146734641	299288.21146734641
mha4	64x16x16s4k8	1	303874.00956378202	303874.00956378202
mha4	64x16x16s4k16	1	323970.78385232278	323970.78385232278
mha4	64x16x16s5k1	1	663095.84277803602	663095.84277803602
mha4	64x16x16s5k2	1	409034.49826953374	409034.49826953374
mha4	64x16x16s5k4	1	302874.09373336699	302874.09373336699
mha4	64x16x16s5k8	1	308484.42962009419	308484.42962009419
mha4	64x16x16s5k16	1	333191.62396494712	333191.62396494712
mha4	64x16x32s2k1	1	659509.96051201562	659509.96051201562
mha4	64x16x32s2k2	1	405448.61600351305	405448.61600351305
mha4	64x16x32s2k4	1	299288.21146734641	299288.21146734641
mha4	64x16x32s2k8	1	303874.00956378202	303874.00956378202
mha4	64x16x32s2k16	1	323970.78385232278	323970.78385232278
mha4	64x16x32s3k1	1	666681.72504405654	666681.72504405654
mha4	64x16x32s3k2	1	412620.38053555414	412620.38053555414
mha4	64x16x32s3k4	1	306459.97599938756	306459.97599938756
mha4	64x16x32s3k8	1	313094.84967640636	313094.84967640636
mha4	64x16x32s3k16	1	342412.46407757129	342412.46407757129
mha4	64x16x32s4k1	1	673853.48957609781	673853.48957609781
mha4	64x16x32s4k2	1	419792.14506759524	419792.14506759524
mha4	64x16x32s4k4	1	313631.7405314286	313631.7405314286
mha4	64x16x32s4k8	1	322315.68978903058	322315.68978903058
mha4	64x16x32s4k16	1	360854.14430281991	360854.14430281991
mha4	64x16x32s5k1	1	680931.50254813873	680931.50254813873
mha4	64x16x32s5k2	1	426826.40731163637	426826.40731163637
mha4	64x16x32s5k4	1	331183.300755487	331183.300755487
mha4	64x16x32s5k8	1	378726.86852373253	378726.86852373253
mha4	64x16x32s5k16	1	473814.00406022364	473814.00406022364
mha4	64x32x8s2k1	1	764466.95900213823	764466.95900213823
mha4	64x32x8s2k2	1	453729.2049121685	453729.2049121685
mha4	64x32x8s2k4	1	283807.8395968515	283807.8395968515
mha4	64x32x8s2k8	1	220262.60567586904	220262.60567586904
mha4	64x32x8s2k16	1	222665.32472395501	222665.32472395501
mha4	64x32x8s3k1	1	766618.48836175015	766618.48836175015
mha4	64x32x8s3k2	1	455880.73427178065	455880.73427178065
mha4	64x32x8s3k4	1	285959.36895646376	285959.36895646376
mha4	64x32x8s3k8	1	222414.1350354813	222414.1350354813
mha4	64x32x8s3k16	1	225431.57675774221	225431.57675774221
mha4	64x32x8s4k1	1	768770.01772136241	768770.01772136241
mha4	64x32x8s4k2	1	458032.26363139309	458032.26363139309
mha4	64x32x8s4k4	1	288110.89831607608	288110.89831607608
mha4	64x32x8s4k8	1	224565.66439509363	224565.66439509363
mha4	64x32x8s4k16	1	228197.82879152946	228197.82879152946
mha4	64x32x8s5k1	1	770921.54708097514	770921.54708097514
mha4	64x32x8s5k2	1	460183.79299100558	460183.79299100558
mha4	64x32x8s5k4	1	290262.42767568852	290262.42767568852
mha4	64x32x8s5k8	1	226717.19375470601	226717.19375470601
mha4	64x32x8s5k16	1	230964.08082531684	230964.08082531684
mha4	64x32x16s2k1	1	768770.01772136241	768770.01772136241
mha4	64x32x16s2k2	1	458032.26363139309	458032.26363139309
mha4	64x32x16s2k4	1	288110.89831607608	288110.89831607608
mha4	64x32x16s2k8	1	224565.66439509363	224565.66439509363
mha4	64x32x16s2k16	1	228197.82879152946	228197.82879152946
mha4	64x32x16s3k1	1	773073.07644058741	773073.07644058741
mha4	64x32x16s3k2	1	462335.32235061767	462335.32235061767
mha4	64x32x16s3k4	1	292413.95703530079	292413.95703530079
mha4	64x32x16s3k8	1	228868.72311431845	228868.72311431845
mha4	64x32x16s3k16	1	233730.33285910415	233730.33285910415
mha4	64x32x16s4k1	1	777376.1351598117	777376.1351598117
mha4	64x32x16s4k2	1	466638.38106984226	466638.38106984226
mha4	64x32x16s4k4	1	296717.01575452538	296717.01575452538
mha4	64x32x16s4k8	1	233171.78183354303	233171.78183354303
mha4	64x32x16s4k16	1	239262.83692667872	239262.83692667872
mha4	64x32x16s5k1	1	781679.1938790367	781679.1938790367
mha4	64x32x16s5k2	1	470941.43978906685	470941.43978906685
mha4	64x32x16s5k4	1	301020.07447374996	301020.07447374996
mha4	64x32x16s5k8	1	237474.84055276762	237474.84055276762
mha4	64x32x16s5k16	1	244795.34099425317	244795.34099425317
mha4	64x32x32s2k1	1	777376.1351598117	777376.1351598117
mha4	64x32x32s2k2	1	466638.38106984226	466638.38106984226
mha4	64x32x32s2k4	1	296717.01575452538	296717.01575452538
mha4	64x32x32s2k8	1	233171.78183354303	233171.78183354303
mha4	64x32x32s2k16	1	239262.83692667872	239262.83692667872
mha4	64x32x32s3k1	1	785982.25259826076	785982.25259826076
mha4	64x32x32s3k2	1	475244.49850829167	475244.49850829167
mha4	64x32x32s3k4	1	305323.13319297472	305323.13319297472
mha4	64x32x32s3k8	1	241777.89927199227	241777.89927199227
mha4	64x32x32s3k16	1	250327.84506182774	250327.84506182774
mha4	64x32x32s4k1	1	794588.3700367104	794588.3700367104
mha4	64x32x32s4k2	1	483850.61594674096	483850.61594674096
mha4	64x32x32s4k4	1	313929.25063142407	313929.25063142407
mha4	64x32x32s4k8	1	250384.01671044162	250384.01671044162
mha4	64x32x32s4k16	1	261392.85319697688	261392.85319697688
mha4	64x32x32s5k1	1	803100.73591515981	803100.73591515981
mha4	64x32x32s5k2	1	492319.23109719041	492319.23109719041
mha4	64x32x32s5k4	1	322397.86578187335	322397.86578187335
mha4	64x32x32s5k8	1	271888.9053277903	271888.9053277903
mha4	64x32x32s5k16	1	330983.58964517264	330983.58964517264
mha4	64x64x8s2k1	1	995896.24957850529	995896.24957850529
mha4	64x64x8s2k2	1	571805.67632560222	571805.67632560222
mha4	64x64x8s2k4	1	345207.9014288183	345207.9014288183
mha4	64x64x8s2k8	1	232070.80912405241	232070.80912405241
mha4	64x64x8s2k16	1	189994.95565428797	189994.95565428797
mha4	64x64x8s3k1	1	998764.95539132215	998764.95539132215
mha4	64x64x8s3k2	1	574674.38213841838	574674.38213841838
mha4	64x64x8s3k4	1	348076.6072416348	348076.6072416348
mha4	64x64x8s3k8	1	234939.51493686874	234939.51493686874
mha4	64x64x8s3k16	1	192863.66146710436	192863.66146710436
mha4	64x64x8s4k1	1	1001633.6612041388	1001633.6612041388
mha4	64x64x8s4k2	1	577543.08795123524	577543.08795123524
mha4	64x64x8s4k4	1	350945.31305445125	350945.31305445125
mha4	64x64x8s4k8	1	237808.22074968525	237808.22074968525
mha4	64x64x8s4k16	1	195732.36727992084	195732.36727992084
mha4	64x64x8s5k1	1	1004502.3670169548	1004502.3670169548
mha4	64x64x8s5k2	1	580411.79376405152	580411.79376405152
mha4	64x64x8s5k4	1	353814.01886726753	353814.01886726753
mha4	64x64x8s5k8	1	240676.92656250158	240676.92656250158
mha4	64x64x8s5k16	1	198601.07309273724	198601.07309273724
mha4	64x64x16s2k1	1	1001633.6612041388	1001633.6612041388
mha4	64x64x16s2k2	1	577543.08795123524	577543.08795123524
mha4	64x64x16s2k4	1	350945.31305445125	350945.31305445125
mha4	64x64x16s2k8	1	237808.22074968525	237808.22074968525
mha4	64x64x16s2k16	1	195732.36727992084	195732.36727992084
mha4	64x64x16s3k1	1	1007371.0728297712	1007371.0728297712
mha4	64x64x16s3k2	1	583280.49957686779	583280.49957686779
mha4	64x64x16s3k4	1	356682.72468008404	356682.72468008404
mha4	64x64x16s3k8	1	243545.63237531815	243545.63237531815
mha4	64x64x16s3k16	1	201469.77890555374	201469.77890555374
mha4	64x64x16s4k1	1	1013108.484455404	1013108.484455404
mha4	64x64x16s4k2	1	589017.91120250069	589017.91120250069
mha4	64x64x16s4k4	1	362420.13630571699	362420.13630571699
mha4	64x64x16s4k8	1	249283.04400095099	249283.04400095099
mha4	64x64x16s4k16	1	207207.19053118658	207207.19053118658
mha4	64x64x16s5k1	1	1018845.8960810375	1018845.8960810375
mha4	64x64x16s5k2	1	594755.32282813382	594755.32282813382
mha4	64x64x16s5k4	1	368157.54793134972	368157.54793134972
mha4	64x64x16s5k8	1	255020.45562658383	255020.45562658383
mha4	64x64x16s5k16	1	212944.60215681943	212944.60215681943
mha4	64x64x32s2k1	1	1013108.484455404	1013108.484455404
mha4	64x64x32s2k2	1	589017.91120250069	589017.91120250069
mha4	64x64x32s2k4	1	362420.13630571699	362420.13630571699
mha4	64x64x32s2k8	1	249283.04400095099	249283.04400095099
mha4	64x64x32s2k16	1	207207.19053118658	207207.19053118658
mha4	64x64x32s3k1	1	1024583.3077066698	1024583.3077066698
mha4	64x64x32s3k2	1	600492.73445376672	600492.73445376672
mha4	64x64x32s3k4	1	373894.95955698285	373894.95955698285
mha4	64x64x32s3k8	1	260757.86725221673	260757.86725221673
mha4	64x64x32s3k16	1	218682.01378245233	218682.01378245233
mha4	64x64x32s4k1	1	1035964.3793979358	1035964.3793979358
mha4	64x64x32s4k2	1	611830.05541703221	611830.05541703221
mha4	64x64x32s4k4	1	385232.28052024852	385232.28052024852
mha4	64x64x32s4k8	1	272095.18821548246	272095.18821548246
mha4	64x64x32s4k16	1	244815.03825744829	244815.03825744829
mha4	64x64x32s5k1	1	1047439.2026492017	1047439.2026492017
mha4	64x64x32s5k2	1	623304.87866829825	623304.87866829825
mha4	64x64x32s5k4	1	396707.10377151426	396707.10377151426
mha4	64x64x32s5k8	1	283570.0114667482	283570.0114667482
mha4	64x64x32s5k16	1	259568.38243764715	259568.38243764715
mha4	64x128x8s2k1	1	1458754.8307312417	1458754.8307312417
mha4	64x128x8s2k2	1	807958.61915246968	807958.61915246968
mha4	64x128x8s2k4	1	468008.02509275224	468008.02509275224
mha4	64x128x8s2k8	1	298194.52320651914	298194.52320651914
mha4	64x128x8s2k16	1	213611.36255065462	213611.36255065462
mha4	64x128x8s3k1	1	1463057.8894504665	1463057.8894504665
mha4	64x128x8s3k2	1	812261.67787169456	812261.67787169456
mha4	64x128x8s3k4	1	472311.08381197689	472311.08381197689
mha4	64x128x8s3k8	1	302497.58192574373	302497.58192574373
mha4	64x128x8s3k16	1	217914.42126987921	217914.42126987921
mha4	64x128x8s4k1	1	1467360.9481696906	1467360.9481696906
mha4	64x128x8s4k2	1	816564.73659091885	816564.73659091885
mha4	64x128x8s4k4	1	476614.14253120171	476614.14253120171
mha4	64x128x8s4k8	1	306800.64064496849	306800.64064496849
mha4	64x128x8s4k16	1	222217.47998910397	222217.47998910397
mha4	64x128x8s5k1	1	1471664.0068889149	1471664.0068889149
mha4	64x128x8s5k2	1	820867.79531014373	820867.79531014373
mha4	64x128x8s5k4	1	480917.20125042624	480917.20125042624
mha4	64x128x8s5k8	1	311103.69936419325	311103.69936419325
mha4	64x128x8s5k16	1	226520.53870832862	226520.53870832862
mha4	64x128x16s2k1	1	1467360.9481696906	1467360.9481696906
mha4	64x128x16s2k2	1	816564.73659091885	816564.73659091885
mha4	64x128x16s2k4	1	476614.14253120171	476614.14253120171
mha4	64x128x16s2k8	1	306800.64064496849	306800.64064496849
mha4	64x128x16s2k16	1	222217.47998910397	222217.47998910397
mha4	64x128x16s3k1	1	1475967.0656081403	1475967.0656081403
mha4	64x128x16s3k2	1	825170.85402936873	825170.85402936873
mha4	64x128x16s3k4	1	485220.25996965088	485220.25996965088
mha4	64x128x16s3k8	1	315406.75808341784	315406.75808341784
mha4	64x128x16s3k16	1	230823.59742755321	230823.59742755321
mha4	64x128x16s4k1	1	1484573.1830465889	1484573.1830465889
mha4	64x128x16s4k2	1	833776.9714678179	833776.9714678179
mha4	64x128x16s4k4	1	493826.37740810006	493826.37740810006
mha4	64x128x16s4k8	1	324012.87552186713	324012.87552186713
mha4	64x128x16s4k16	1	239429.71486600261	239429.71486600261
mha4	64x128x16s5k1	1	1493085.5489250387	1493085.5489250387
mha4	64x128x16s5k2	1	842245.58661826712	842245.58661826712
mha4	64x128x16s5k4	1	502294.99255854922	502294.99255854922
mha4	64x128x16s5k8	1	332481.4906723164	332481.4906723164
mha4	64x128x16s5k16	1	247898.33001645183	247898.33001645183
mha4	64x128x32s2k1	1	1484479.4314865889	1484479.4314865889
mha4	64x128x32s2k2	1	833639.46917981794	833639.46917981794
mha4	64x128x32s2k4	1	493688.87512010004	493688.87512010004
mha4	64x128x32s2k8	1	323875.37323386711	323875.37323386711
mha4	64x128x32s2k16	1	239292.2125780026	239292.2125780026
mha4	64x128x32s3k1	1	1501691.6663634886	1501691.6663634886
mha4	64x128x32s3k2	1	850851.70405671676	850851.70405671676
mha4	64x128x32s3k4	1	510901.10999699868	510901.10999699868
mha4	64x128x32s3k8	1	341087.60811076587	341087.60811076587
mha4	64x128x32s3k16	1	256504.44745490118	256504.44745490118
mha4	64x128x32s4k1	1	1518903.901240387	1518903.901240387
mha4	64x128x32s4k2	1	868063.93893361511	868063.93893361511
mha4	64x128x32s4k4	1	528113.34487389773	528113.34487389773
mha4	64x128x32s4k8	1	358299.84298766439	358299.84298766439
mha4	64x128x32s4k16	1	273716.68233179976	273716.68233179976
mha4	64x256x8s2k1	1	2384378.2414767118	2384378.2414767118
mha4	64x256x8s2k2	1	1280127.0025182047	1280127.0025182047
mha4	64x256x8s2k4	1	713470.77013261977	713470.77013261977
mha4	64x256x8s2k8	1	430304.4490834527	430304.4490834527
mha4	64x256x8s2k16	1	289044.87884612131	289044.87884612131
mha4	64x256x8s3k1	1	2391550.006008754	2391550.006008754
mha4	64x256x8s3k2	1	1287298.7670502467	1287298.7670502467
