dtype	model	tile_m	tile_n	tile_k	stages	split_k	ctas_per_sm	measured_ms	cdf_ms	curve_ms	delta_ms
bf16	mha4	64	256	32	2	8	2	0.87552	0.375098	0.375422	0.00032399999999999096
bf16	mha4	64	256	32	3	1	1	0.999424	0.668956	0.668956	0.0
bf16	mha4	64	256	32	3	4	1	0.950368	0.436843	0.436982	0.00013900000000000023
bf16	mha4	64	256	32	3	8	1	0.85312	0.389308	0.389633	0.0003250000000000197
bf16	mha4	64	256	32	4	1	1	1.01046	0.683315	0.683315	0.0
bf16	mha4	64	256	32	4	4	1	0.9576	0.451202	0.451341	0.00013900000000000023
bf16	mha4	64	256	32	4	8	1	0.866304	0.403667	0.403992	0.0003250000000000197
bf16	mha4	128	16	16	2	1	5	0.65312	0.283248	0.283248	0.0
bf16	mha4	128	16	16	2	4	5	0.47104	0.264819	0.264958	0.00013900000000000023
bf16	mha4	128	16	16	2	8	5	0.438208	0.265009	0.265334	0.0003250000000000197
bf16	mha4	128	16	16	3	1	5	0.607232	0.286479	0.286479	0.0
bf16	mha4	128	16	16	3	4	5	0.459776	0.26805	0.268189	0.00013900000000000023
bf16	mha4	128	16	16	3	8	5	0.438176	0.26824	0.268565	0.0003250000000000197
bf16	mha4	128	16	16	4	1	5	0.60928	0.28971	0.28971	0.0
bf16	mha4	128	16	16	4	4	5	0.467968	0.271281	0.27142	0.00013900000000000023
bf16	mha4	128	16	16	4	8	5	0.43824	0.271471	0.271796	0.0003249999999999642
bf16	mha4	128	16	16	5	1	4	0.60416	0.292933	0.292933	0.0
bf16	mha4	128	16	16	5	4	4	0.454656	0.2745	0.27464	0.00013999999999997348
bf16	mha4	128	16	16	5	8	4	0.42176	0.274691	0.275015	0.00032399999999999096
bf16	mha4	128	16	32	2	1	3	0.566464	0.260325	0.260325	0.0
bf16	mha4	128	16	32	2	4	3	0.41968	0.228183	0.228322	0.00013900000000000023
bf16	mha4	128	16	32	2	8	3	0.410624	0.23698	0.237304	0.00032399999999999096
bf16	mha4	128	16	32	3	1	3	0.566272	0.266786	0.266786	0.0
bf16	mha4	128	16	32	3	4	3	0.41872	0.234644	0.234783	0.00013900000000000023
bf16	mha4	128	16	32	3	8	3	0.416768	0.245287	0.245612	0.00032499999999999196
bf16	mha4	128	16	32	4	1	2	0.395424	0.241309	0.241309	0.0
bf16	mha4	128	16	32	4	4	2	0.391264	0.194262	0.194401	0.00013900000000000023
bf16	mha4	128	16	32	4	8	2	0.404352	0.206752	0.207076	0.0003240000000000187
bf16	mha4	128	16	32	5	1	2	0.391168	0.247771	0.247771	0.0
bf16	mha4	128	16	32	5	4	2	0.394496	0.200724	0.200863	0.00013900000000000023
bf16	mha4	128	16	32	5	8	2	0.415936	0.215059	0.215384	0.00032499999999999196
bf16	mha4	128	32	16	2	1	4	0.753632	0.318068	0.318068	0.0
bf16	mha4	128	32	16	2	4	4	0.542656	0.285277	0.285416	0.00013900000000000023
bf16	mha4	128	32	16	2	8	4	0.482304	0.273159	0.273484	0.0003250000000000197
bf16	mha4	128	32	16	3	1	4	0.703488	0.321658	0.321658	0.0
bf16	mha4	128	32	16	3	4	4	0.525312	0.288866	0.289005	0.00013900000000000023
bf16	mha4	128	32	16	3	8	4	0.483328	0.276749	0.277073	0.00032399999999999096
bf16	mha4	128	32	16	4	1	4	0.703488	0.325248	0.325248	0.0
bf16	mha4	128	32	16	4	4	4	0.541696	0.292456	0.292595	0.00013900000000000023
bf16	mha4	128	32	16	4	8	4	0.483072	0.280339	0.280663	0.00032399999999999096
bf16	mha4	128	32	16	5	1	3	0.539648	0.29946	0.29946	0.0
bf16	mha4	128	32	16	5	4	3	0.47824	0.252959	0.253098	0.00013900000000000023
bf16	mha4	128	32	16	5	8	3	0.442368	0.240841	0.241166	0.00032499999999999196
bf16	mha4	128	32	32	2	1	2	0.46592	0.263931	0.263931	0.0
bf16	mha4	128	32	32	2	4	2	0.415712	0.202526	0.202665	0.00013900000000000023
bf16	mha4	128	32	32	2	8	2	0.392352	0.190408	0.190733	0.0003250000000000197
bf16	mha4	128	32	32	3	1	2	0.433152	0.271111	0.271111	0.0
bf16	mha4	128	32	32	3	4	2	0.409792	0.209705	0.209844	0.00013900000000000023
bf16	mha4	128	32	32	3	8	2	0.398336	0.197588	0.197912	0.00032399999999999096
bf16	mha4	128	32	32	4	1	2	0.43536	0.27829	0.27829	0.0
bf16	mha4	128	32	32	4	4	2	0.410624	0.216885	0.217024	0.00013900000000000023
bf16	mha4	128	32	32	4	8	2	0.398336	0.204767	0.205092	0.00032499999999999196
bf16	mha4	128	32	32	5	1	1	0.426112	0.285369	0.285369	0.0
bf16	mha4	128	32	32	5	4	1	0.403456	0.223915	0.224055	0.00014000000000000123
bf16	mha4	128	32	32	5	8	1	0.396288	0.233784	0.234109	0.0003250000000000197
bf16	mha4	128	64	16	2	1	3	0.761856	0.391708	0.391708	0.0
bf16	mha4	128	64	16	2	4	3	0.622592	0.306236	0.306375	0.00013900000000000023
bf16	mha4	128	64	16	2	8	3	0.551936	0.282564	0.282889	0.0003250000000000197
bf16	mha4	128	64	16	3	1	3	0.739552	0.396016	0.396016	0.0
bf16	mha4	128	64	16	3	4	3	0.607232	0.310544	0.310683	0.00013900000000000023
bf16	mha4	128	64	16	3	8	3	0.54784	0.286872	0.287196	0.00032399999999999096
bf16	mha4	128	64	16	4	1	3	0.738304	0.400324	0.400324	0.0
bf16	mha4	128	64	16	4	4	3	0.612096	0.314852	0.314991	0.00013900000000000023
bf16	mha4	128	64	16	4	8	3	0.5624	0.291179	0.291504	0.0003249999999999642
bf16	mha4	128	64	16	5	1	3	0.746496	0.404631	0.404631	0.0
bf16	mha4	128	64	16	5	4	3	0.632832	0.319159	0.319299	0.00013999999999997348
bf16	mha4	128	64	16	5	8	3	0.569344	0.295487	0.295812	0.0003250000000000197
bf16	mha4	128	64	32	2	1	2	0.591872	0.368385	0.368385	0.0
bf16	mha4	128	64	32	2	4	2	0.565408	0.268008	0.268147	0.00013900000000000023
bf16	mha4	128	64	32	2	8	2	0.530592	0.244336	0.24466	0.00032399999999999096
bf16	mha4	128	64	32	3	1	2	0.53984	0.377	0.377	0.0
bf16	mha4	128	64	32	3	4	2	0.564224	0.276624	0.276763	0.00013900000000000023
bf16	mha4	128	64	32	3	8	2	0.529376	0.252951	0.253276	0.0003250000000000197
bf16	mha4	128	64	32	4	1	2	0.555008	0.385616	0.385616	0.0
bf16	mha4	128	64	32	4	4	2	0.570528	0.285239	0.285378	0.00013900000000000023
bf16	mha4	128	64	32	4	8	2	0.532672	0.261567	0.261891	0.00032399999999999096
bf16	mha4	128	64	32	5	1	1	0.553984	0.39413	0.39413	0.0
bf16	mha4	128	64	32	5	4	1	0.533472	0.293706	0.293845	0.00013900000000000023
bf16	mha4	128	64	32	5	8	1	0.501728	0.270034	0.270358	0.00032399999999999096
bf16	mha4	128	128	16	2	1	2	0.935936	0.637468	0.637468	0.0
bf16	mha4	128	128	16	2	4	2	0.845664	0.405402	0.405541	0.00013900000000000023
bf16	mha4	128	128	16	2	8	2	0.75168	0.357867	0.358192	0.0003250000000000197
bf16	mha4	128	128	16	3	1	2	0.792736	0.643211	0.643211	0.0
bf16	mha4	128	128	16	3	4	2	0.80896	0.411146	0.411285	0.00013900000000000023
bf16	mha4	128	128	16	3	8	2	0.740352	0.363611	0.363935	0.00032399999999999096
bf16	mha4	128	128	16	4	1	2	0.7936	0.648955	0.648955	0.0
bf16	mha4	128	128	16	4	4	2	0.812992	0.416889	0.417028	0.00013900000000000023
bf16	mha4	128	128	16	4	8	2	0.7424	0.369354	0.369679	0.0003249999999999642
bf16	mha4	128	128	16	5	1	2	0.792576	0.654698	0.654698	0.0
bf16	mha4	128	128	16	5	4	2	0.812256	0.422633	0.422772	0.00013900000000000023
bf16	mha4	128	128	16	5	8	2	0.746496	0.375098	0.375422	0.00032399999999999096
bf16	mha4	128	128	32	2	1	2	0.905216	0.648955	0.648955	0.0
bf16	mha4	128	128	32	2	4	2	0.851968	0.416889	0.417028	0.00013900000000000023
bf16	mha4	128	128	32	2	8	2	0.77824	0.369354	0.369679	0.0003249999999999642
bf16	mha4	128	128	32	3	1	2	0.871424	0.660442	0.660442	0.0
bf16	mha4	128	128	32	3	4	2	0.847872	0.428376	0.428516	0.000140000000000029
bf16	mha4	128	128	32	3	8	2	0.777216	0.380841	0.381166	0.0003250000000000197
bf16	mha4	128	128	32	4	1	1	0.865376	0.671828	0.671828	0.0
bf16	mha4	128	128	32	4	4	1	0.843776	0.439715	0.439854	0.00013900000000000023
bf16	mha4	128	128	32	4	8	1	0.766944	0.39218	0.392505	0.0003250000000000197
bf16	mha4	128	128	32	5	1	1	0.87552	0.683315	0.683315	0.0
bf16	mha4	128	128	32	5	4	1	0.861184	0.451202	0.451341	0.00013900000000000023
bf16	mha4	128	128	32	5	8	1	0.771168	0.403667	0.403992	0.0003250000000000197
bf16	mha4	128	256	16	2	1	2	1.96915	1.19286	1.19286	0.0
bf16	mha4	128	256	16	2	4	2	1.54496	0.697421	0.69756	0.00013900000000000023
bf16	mha4	128	256	16	2	8	2	1.37114	0.60216	0.602485	0.0003250000000000197
bf16	mha4	128	256	16	3	1	2	1.96608	1.20148	1.20148	0.0
bf16	mha4	128	256	16	3	4	2	1.56979	0.706036	0.706175	0.00013900000000000023
bf16	mha4	128	256	16	3	8	2	1.39162	0.610776	0.6111	0.00032399999999999096
bf16	mha4	128	256	16	4	1	2	1.95277	1.21009	1.21009	0.0
bf16	mha4	128	256	16	4	4	2	1.57184	0.714651	0.714791	0.00013999999999991797
bf16	mha4	128	256	16	4	8	2	1.39674	0.619391	0.619716	0.0003250000000000197
bf16	mha4	128	256	16	5	1	1	1.86694	1.21861	1.21861	0.0
bf16	mha4	128	256	16	5	4	1	1.5177	0.723118	0.723257	0.00013900000000000023
bf16	mha4	128	256	16	5	8	1	1.32419	0.627858	0.628183	0.0003250000000000197
bf16	mha4	128	256	32	2	1	2	3.21536	1.21009	1.21009	0.0
bf16	mha4	128	256	32	2	4	2	1.93866	0.714651	0.714791	0.00013999999999991797
bf16	mha4	128	256	32	2	8	2	1.60246	0.619391	0.619716	0.0003250000000000197
bf16	mha4	128	256	32	3	1	1	3.28406	1.22722	1.22722	0.0
bf16	mha4	128	256	32	3	4	1	1.95597	0.731734	0.731873	0.00013900000000000023
bf16	mha4	128	256	32	3	8	1	1.59642	0.636473	0.636798	0.0003250000000000197
bf16	mha4	128	256	32	4	1	1	3.32998	1.24445	1.24445	0.0
bf16	mha4	128	256	32	4	4	1	1.98349	0.748964	0.749104	0.000140000000000029
bf16	mha4	128	256	32	4	8	1	1.61808	0.653704	0.654029	0.0003250000000000197
bf16	mha4	256	16	16	2	1	4	0.907072	0.414991	0.414991	0.0
bf16	mha4	256	16	16	2	4	4	0.581536	0.327225	0.327364	0.00013900000000000023
bf16	mha4	256	16	16	2	8	4	0.509888	0.327416	0.32774	0.00032399999999999096
bf16	mha4	256	16	16	3	1	3	0.627712	0.391716	0.391716	0.0
bf16	mha4	256	16	16	3	4	3	0.501984	0.290241	0.29038	0.00013900000000000023
bf16	mha4	256	16	16	3	8	3	0.476416	0.307392	0.307716	0.00032399999999999096
bf16	mha4	256	16	16	4	1	2	0.404672	0.36588	0.36588	0.0
bf16	mha4	256	16	16	4	4	2	0.42272	0.2495	0.249639	0.00013900000000000023
bf16	mha4	256	16	16	4	8	2	0.436384	0.268394	0.268719	0.0003249999999999642
bf16	mha4	256	16	16	5	1	2	0.420736	0.371983	0.371983	0.0
bf16	mha4	256	16	16	5	4	2	0.422912	0.255602	0.255742	0.000140000000000029
bf16	mha4	256	16	16	5	8	2	0.462848	0.27624	0.276565	0.0003250000000000197
bf16	mha4	256	16	32	2	1	2	0.573376	0.36588	0.36588	0.0
bf16	mha4	256	16	32	2	4	2	0.468992	0.2495	0.249639	0.00013900000000000023
bf16	mha4	256	16	32	2	8	2	0.495808	0.268394	0.268719	0.0003249999999999642
bf16	mha4	256	16	32	3	1	1	0.52608	0.377984	0.377984	0.0
bf16	mha4	256	16	32	3	4	1	0.464896	0.283748	0.283887	0.00013900000000000023
bf16	mha4	256	16	32	3	8	1	0.515168	0.383798	0.384123	0.0003250000000000197
bf16	mha4	256	16	32	4	1	1	0.538624	0.390189	0.390189	0.0
bf16	mha4	256	16	32	4	4	1	0.468896	0.29944	0.299579	0.00013900000000000023
bf16	mha4	256	16	32	4	8	1	0.5376	0.415183	0.415507	0.00032399999999999096
bf16	mha4	256	16	32	5	1	1	0.547744	0.402394	0.402394	0.0
bf16	mha4	256	16	32	5	4	1	0.47936	0.315132	0.315271	0.00013900000000000023
bf16	mha4	256	16	32	5	8	1	0.551936	0.446567	0.446892	0.0003250000000000197
bf16	mha4	256	32	16	2	1	3	0.761056	0.441422	0.441422	0.0
bf16	mha4	256	32	16	2	4	3	0.621568	0.321896	0.322035	0.00013900000000000023
bf16	mha4	256	32	16	2	8	3	0.555008	0.299932	0.300257	0.0003250000000000197
bf16	mha4	256	32	16	3	1	3	0.768896	0.447884	0.447884	0.0
bf16	mha4	256	32	16	3	4	3	0.633856	0.328357	0.328496	0.00013900000000000023
bf16	mha4	256	32	16	3	8	3	0.569344	0.306394	0.306718	0.00032399999999999096
bf16	mha4	256	32	16	4	1	2	0.530432	0.422407	0.422407	0.0
bf16	mha4	256	32	16	4	4	2	0.533248	0.287975	0.288114	0.00013900000000000023
bf16	mha4	256	32	16	4	8	2	0.507904	0.266012	0.266336	0.00032399999999999096
bf16	mha4	256	32	16	5	1	2	0.530432	0.428868	0.428868	0.0
bf16	mha4	256	32	16	5	4	2	0.530432	0.294437	0.294576	0.00013900000000000023
bf16	mha4	256	32	16	5	8	2	0.513024	0.272473	0.272798	0.0003249999999999642
bf16	mha4	256	32	32	2	1	2	0.662688	0.422407	0.422407	0.0
bf16	mha4	256	32	32	2	4	2	0.5632	0.287975	0.288114	0.00013900000000000023
bf16	mha4	256	32	32	2	8	2	0.523264	0.266012	0.266336	0.00032399999999999096
bf16	mha4	256	32	32	3	1	1	0.595968	0.435228	0.435228	0.0
bf16	mha4	256	32	32	3	4	1	0.555904	0.30075	0.300889	0.00013900000000000023
bf16	mha4	256	32	32	3	8	1	0.520192	0.315223	0.315548	0.0003250000000000197
bf16	mha4	256	32	32	4	1	1	0.621632	0.448152	0.448152	0.0
bf16	mha4	256	32	32	4	4	1	0.555008	0.313673	0.313812	0.00013900000000000023
bf16	mha4	256	32	32	4	8	1	0.528512	0.331838	0.332163	0.0003249999999999642
bf16	mha4	256	32	32	5	1	1	0.62064	0.461075	0.461075	0.0
bf16	mha4	256	32	32	5	4	1	0.556128	0.326596	0.326735	0.00013900000000000023
bf16	mha4	256	32	32	5	8	1	0.547968	0.348454	0.348778	0.00032399999999999096
bf16	mha4	256	64	16	2	1	2	0.89616	0.640339	0.640339	0.0
bf16	mha4	256	64	16	2	4	2	0.830368	0.408274	0.408413	0.00013900000000000023
bf16	mha4	256	64	16	2	8	2	0.748544	0.360739	0.361063	0.0003240000000000465
bf16	mha4	256	64	16	3	1	2	0.7752	0.647519	0.647519	0.0
bf16	mha4	256	64	16	3	4	2	0.790336	0.415453	0.415592	0.00013900000000000023
bf16	mha4	256	64	16	3	8	2	0.74352	0.367918	0.368243	0.0003249999999999642
bf16	mha4	256	64	16	4	1	2	0.697344	0.654698	0.654698	0.0
bf16	mha4	256	64	16	4	4	2	0.80896	0.422633	0.422772	0.00013900000000000023
bf16	mha4	256	64	16	4	8	2	0.741376	0.375098	0.375422	0.00032399999999999096
bf16	mha4	256	64	16	5	1	1	0.769088	0.661777	0.661777	0.0
bf16	mha4	256	64	16	5	4	1	0.771072	0.429664	0.429803	0.00013900000000000023
bf16	mha4	256	64	16	5	8	1	0.705536	0.382129	0.382453	0.00032399999999999096
bf16	mha4	256	64	32	2	1	2	0.995328	0.654698	0.654698	0.0
bf16	mha4	256	64	32	2	4	2	0.884736	0.422633	0.422772	0.00013900000000000023
bf16	mha4	256	64	32	2	8	2	0.7944	0.375098	0.375422	0.00032399999999999096
bf16	mha4	256	64	32	3	1	1	0.959488	0.668956	0.668956	0.0
bf16	mha4	256	64	32	3	4	1	0.863168	0.436843	0.436982	0.00013900000000000023
bf16	mha4	256	64	32	3	8	1	0.776128	0.389308	0.389633	0.0003250000000000197
bf16	mha4	256	64	32	4	1	1	0.963712	0.683315	0.683315	0.0
bf16	mha4	256	64	32	4	4	1	0.883872	0.451202	0.451341	0.00013900000000000023
bf16	mha4	256	64	32	4	8	1	0.792704	0.403667	0.403992	0.0003250000000000197
bf16	mha4	256	128	16	2	1	2	2.22534	1.19286	1.19286	0.0
bf16	mha4	256	128	16	2	4	2	1.57165	0.697421	0.69756	0.00013900000000000023
bf16	mha4	256	128	16	2	8	2	1.34678	0.60216	0.602485	0.0003250000000000197
bf16	mha4	256	128	16	3	1	2	1.95498	1.20148	1.20148	0.0
bf16	mha4	256	128	16	3	4	2	1.51962	0.706036	0.706175	0.00013900000000000023
bf16	mha4	256	128	16	3	8	2	1.32627	0.610776	0.6111	0.00032399999999999096
bf16	mha4	256	128	16	4	1	2	1.95482	1.21009	1.21009	0.0
bf16	mha4	256	128	16	4	4	2	1.53203	0.714651	0.714791	0.00013999999999991797
bf16	mha4	256	128	16	4	8	2	1.34467	0.619391	0.619716	0.0003250000000000197
bf16	mha4	256	128	16	5	1	1	1.84845	1.21861	1.21861	0.0
bf16	mha4	256	128	16	5	4	1	1.4839	0.723118	0.723257	0.00013900000000000023
bf16	mha4	256	128	16	5	8	1	1.30336	0.627858	0.628183	0.0003250000000000197
bf16	mha4	256	128	32	2	1	2	3.33229	1.21009	1.21009	0.0
bf16	mha4	256	128	32	2	4	2	1.93434	0.714651	0.714791	0.00013999999999991797
bf16	mha4	256	128	32	2	8	2	1.58534	0.619391	0.619716	0.0003250000000000197
bf16	mha4	256	128	32	3	1	1	3.23072	1.22722	1.22722	0.0
bf16	mha4	256	128	32	3	4	1	1.91296	0.731734	0.731873	0.00013900000000000023
bf16	mha4	256	128	32	3	8	1	1.57389	0.636473	0.636798	0.0003250000000000197
bf16	mha4	256	128	32	4	1	1	3.33722	1.24445	1.24445	0.0
bf16	mha4	256	128	32	4	4	1	1.9497	0.748964	0.749104	0.000140000000000029
bf16	mha4	256	128	32	4	8	1	1.60579	0.653704	0.654029	0.0003250000000000197
bf16	mha4	256	256	16	2	1	2	8.15821	2.29791	2.29791	0.0
bf16	mha4	256	256	16	2	4	2	5.9904	1.27571	1.27585	0.000140000000000029
bf16	mha4	256	256	16	2	8	2	5.42298	1.085	1.08533	0.00032999999999994145
bf16	mha4	256	256	16	3	1	2	7.63187	2.3094	2.3094	0.0
bf16	mha4	256	256	16	3	4	2	5.84192	1.2872	1.28734	0.000140000000000029
bf16	mha4	256	256	16	3	8	2	5.34528	1.09649	1.09681	0.000320000000000098
bf16	mha4	256	256	16	4	1	1	7.59398	2.32079	2.32079	0.0
bf16	mha4	256	256	16	4	4	1	5.81136	1.29854	1.29868	0.000140000000000029
bf16	mha4	256	256	16	4	8	1	5.3248	1.10783	1.10815	0.00031999999999987594
bf16	mha4	256	256	16	5	1	1	7.6247	2.33227	2.33227	0.0
bf16	mha4	256	256	16	5	4	1	5.81949	1.31003	1.31017	0.000140000000000029
bf16	mha4	256	256	16	5	8	1	5.36986	1.11932	1.11964	0.00031999999999987594
bf16	mha4	256	256	32	2	1	1	9.51603	2.32079	2.32079	0.0
bf16	mha4	256	256	32	2	4	1	6.49728	1.29854	1.29868	0.000140000000000029
bf16	mha4	256	256	32	2	8	1	5.78253	1.10783	1.10815	0.00031999999999987594
bf16	mha4	256	256	32	3	1	1	9.26118	2.34376	2.34376	0.0
bf16	mha4	256	256	32	3	4	1	6.4247	1.32151	1.32165	0.000140000000000029
bf16	mha4	256	256	32	3	8	1	5.80112	1.1308	1.13113	0.00032999999999994145
f32	gqa2	16	32	16	2	1	3	0.518144	0.230421	0.230421	0.0
f32	gqa2	16	32	16	2	2	3	0.359424	0.166781	0.166781	0.0
f32	gqa2	16	32	16	2	4	3	0.247808	0.124322	0.124322	0.0
f32	gqa2	16	32	16	2	8	3	0.211968	0.108477	0.108477	0.0
f32	gqa2	16	32	16	2	16	3	0.195456	0.106645	0.106645	0.0
f32	gqa2	16	32	16	3	1	3	0.500672	0.231497	0.231497	0.0
f32	gqa2	16	32	16	3	2	3	0.345088	0.167857	0.167857	0.0
f32	gqa2	16	32	16	3	4	3	0.239616	0.125397	0.125397	0.0
f32	gqa2	16	32	16	3	8	3	0.2048	0.109553	0.109553	0.0
f32	gqa2	16	32	16	3	16	3	0.196384	0.108029	0.108029	0.0
f32	gqa2	16	32	16	4	1	3	0.500736	0.232572	0.232572	0.0
f32	gqa2	16	32	16	4	2	3	0.34816	0.168932	0.168932	0.0
f32	gqa2	16	32	16	4	4	3	0.245472	0.126473	0.126473	0.0
f32	gqa2	16	32	16	4	8	3	0.212864	0.110629	0.110629	0.0
f32	gqa2	16	32	16	4	16	3	0.195584	0.109412	0.109412	0.0
f32	gqa2	16	32	16	5	1	3	0.500736	0.233648	0.233648	0.0
f32	gqa2	16	32	16	5	2	3	0.347136	0.170008	0.170008	0.0
f32	gqa2	16	32	16	5	4	3	0.247808	0.127549	0.127549	0.0
f32	gqa2	16	32	16	5	8	3	0.213728	0.111704	0.111704	0.0
f32	gqa2	16	32	16	5	16	3	0.198656	0.110795	0.110795	0.0
f32	gqa2	16	32	32	2	1	3	0.485376	0.232572	0.232572	0.0
f32	gqa2	16	32	32	2	2	3	0.343072	0.168932	0.168932	0.0
f32	gqa2	16	32	32	2	4	3	0.231424	0.126473	0.126473	0.0
f32	gqa2	16	32	32	2	8	3	0.206784	0.110629	0.110629	0.0
f32	gqa2	16	32	32	2	16	3	0.192512	0.109412	0.109412	0.0
f32	gqa2	16	32	32	3	1	3	0.497664	0.234724	0.234724	0.0
f32	gqa2	16	32	32	3	2	3	0.341728	0.171084	0.171084	0.0
f32	gqa2	16	32	32	3	4	3	0.239616	0.128625	0.128625	0.0
f32	gqa2	16	32	32	3	8	3	0.211968	0.11278	0.11278	0.0
f32	gqa2	16	32	32	3	16	3	0.198656	0.112178	0.112178	0.0
f32	gqa2	16	32	32	4	1	3	0.490496	0.236875	0.236875	0.0
f32	gqa2	16	32	32	4	2	3	0.341984	0.173235	0.173235	0.0
f32	gqa2	16	32	32	4	4	3	0.242688	0.130776	0.130776	0.0
f32	gqa2	16	32	32	4	8	3	0.211968	0.114932	0.114932	0.0
f32	gqa2	16	32	32	4	16	3	0.200704	0.114944	0.114944	0.0
f32	gqa2	16	32	32	5	1	3	0.497664	0.239027	0.239027	0.0
f32	gqa2	16	32	32	5	2	3	0.345984	0.175387	0.175387	0.0
f32	gqa2	16	32	32	5	4	3	0.245568	0.132928	0.132928	0.0
f32	gqa2	16	32	32	5	8	3	0.20992	0.117083	0.117083	0.0
f32	gqa2	16	32	32	5	16	3	0.201728	0.11771	0.11771	0.0
f32	gqa2	16	64	16	2	1	2	0.425312	0.331206	0.331206	0.0
f32	gqa2	16	64	16	2	2	2	0.289056	0.204164	0.204164	0.0
f32	gqa2	16	64	16	2	4	2	0.207872	0.133366	0.133366	0.0
f32	gqa2	16	64	16	2	8	2	0.171808	0.0980391	0.0980391	0.0
f32	gqa2	16	64	16	2	16	2	0.165856	0.0849473	0.0849473	0.0
f32	gqa2	16	64	16	3	1	2	0.422912	0.332999	0.332999	0.0
f32	gqa2	16	64	16	3	2	2	0.286336	0.205957	0.205957	0.0
f32	gqa2	16	64	16	3	4	2	0.204032	0.135159	0.135159	0.0
f32	gqa2	16	64	16	3	8	2	0.16928	0.0998321	0.0998321	0.0
f32	gqa2	16	64	16	3	16	2	0.165088	0.0867403	0.0867403	0.0
f32	gqa2	16	64	16	4	1	2	0.421888	0.334792	0.334792	0.0
f32	gqa2	16	64	16	4	2	2	0.28672	0.207749	0.207749	0.0
f32	gqa2	16	64	16	4	4	2	0.203776	0.136952	0.136952	0.0
f32	gqa2	16	64	16	4	8	2	0.1688	0.101625	0.101625	0.0
f32	gqa2	16	64	16	4	16	2	0.165152	0.0885332	0.0885332	0.0
f32	gqa2	16	64	16	5	1	2	0.420864	0.336585	0.336585	0.0
f32	gqa2	16	64	16	5	2	2	0.287488	0.209542	0.209542	0.0
f32	gqa2	16	64	16	5	4	2	0.203776	0.138745	0.138745	0.0
f32	gqa2	16	64	16	5	8	2	0.171328	0.103418	0.103418	0.0
f32	gqa2	16	64	16	5	16	2	0.165024	0.0903262	0.0903262	0.0
f32	gqa2	16	64	32	2	1	2	0.421184	0.334792	0.334792	0.0
f32	gqa2	16	64	32	2	2	2	0.287744	0.207749	0.207749	0.0
f32	gqa2	16	64	32	2	4	2	0.205824	0.136952	0.136952	0.0
f32	gqa2	16	64	32	2	8	2	0.171776	0.101625	0.101625	0.0
f32	gqa2	16	64	32	2	16	2	0.169184	0.0885332	0.0885332	0.0
f32	gqa2	16	64	32	3	1	2	0.420864	0.338378	0.338378	0.0
f32	gqa2	16	64	32	3	2	2	0.287776	0.211335	0.211335	0.0
f32	gqa2	16	64	32	3	4	2	0.203648	0.140538	0.140538	0.0
f32	gqa2	16	64	32	3	8	2	0.170688	0.105211	0.105211	0.0
f32	gqa2	16	64	32	3	16	2	0.171008	0.0921191	0.0921191	0.0
f32	gqa2	16	64	32	4	1	2	0.423008	0.341964	0.341964	0.0
f32	gqa2	16	64	32	4	2	2	0.287648	0.214921	0.214921	0.0
f32	gqa2	16	64	32	4	4	2	0.208128	0.144124	0.144124	0.0
f32	gqa2	16	64	32	4	8	2	0.172128	0.108797	0.108797	0.0
f32	gqa2	16	64	32	4	16	2	0.16384	0.095705	0.095705	0.0
f32	gqa2	16	64	32	5	1	1	0.420864	0.345503	0.345503	0.0
f32	gqa2	16	64	32	5	2	1	0.286496	0.218438	0.218438	0.0
f32	gqa2	16	64	32	5	4	1	0.205984	0.147641	0.147641	0.0
f32	gqa2	16	64	32	5	8	1	0.170144	0.112314	0.112314	0.0
f32	gqa2	16	64	32	5	16	1	0.159936	0.104481	0.104481	0.0
f32	gqa2	16	128	16	2	1	2	0.671584	0.561603	0.561603	0.0
f32	gqa2	16	128	16	2	2	2	0.41984	0.321207	0.321207	0.0
f32	gqa2	16	128	16	2	4	2	0.272352	0.193733	0.193733	0.0
f32	gqa2	16	128	16	2	8	2	0.2048	0.130068	0.130068	0.0
f32	gqa2	16	128	16	2	16	2	0.177408	0.0983796	0.0983796	0.0
f32	gqa2	16	128	16	3	1	2	0.667776	0.56483	0.56483	0.0
f32	gqa2	16	128	16	3	2	2	0.409472	0.324435	0.324435	0.0
f32	gqa2	16	128	16	3	4	2	0.271616	0.196961	0.196961	0.0
f32	gqa2	16	128	16	3	8	2	0.203808	0.133296	0.133296	0.0
f32	gqa2	16	128	16	3	16	2	0.1792	0.101607	0.101607	0.0
f32	gqa2	16	128	16	4	1	2	0.654048	0.568057	0.568057	0.0
f32	gqa2	16	128	16	4	2	2	0.406208	0.327662	0.327662	0.0
f32	gqa2	16	128	16	4	4	2	0.27136	0.200188	0.200188	0.0
f32	gqa2	16	128	16	4	8	2	0.205952	0.136523	0.136523	0.0
f32	gqa2	16	128	16	4	16	2	0.186368	0.104834	0.104834	0.0
f32	gqa2	16	128	16	5	1	2	0.665856	0.571285	0.571285	0.0
f32	gqa2	16	128	16	5	2	2	0.416768	0.330889	0.330889	0.0
f32	gqa2	16	128	16	5	4	2	0.27136	0.203415	0.203415	0.0
f32	gqa2	16	128	16	5	8	2	0.206144	0.13975	0.13975	0.0
f32	gqa2	16	128	16	5	16	2	0.173248	0.108062	0.108062	0.0
f32	gqa2	16	128	32	2	1	2	0.670048	0.568057	0.568057	0.0
