producer	first	last
582	6720	6751
583	2624	2655
583	4672	4703
583	6720	6751
584	2624	2655
584	4672	4703
584	6720	6751
585	2624	2655
585	4672	4703
585	6720	6751
586	2624	2655
586	4672	4703
586	6720	6751
587	2624	2655
587	4672	4703
587	6720	6751
588	2624	2655
588	4672	4703
588	6720	6751
589	2624	2655
589	4672	4703
589	6720	6751
590	2624	2655
590	4672	4703
590	6720	6751
591	2624	2655
591	4672	4703
591	6720	6751
592	2624	2655
592	4672	4703
592	6720	6751
593	2624	2655
593	4672	4703
593	6720	6751
594	2624	2655
594	4672	4703
594	6720	6751
595	2624	2655
595	4672	4703
595	6720	6751
596	2624	2655
596	4672	4703
596	6720	6751
597	2624	2655
597	4672	4703
597	6720	6751
598	2624	2655
598	4672	4703
598	6720	6751
599	2624	2655
599	4672	4703
599	6720	6751
600	2624	2655
600	4672	4703
600	6720	6751
601	2624	2655
601	4672	4703
601	6720	6751
602	2624	2655
602	4672	4703
602	6720	6751
603	2624	2655
603	4672	4703
603	6720	6751
604	2624	2655
604	4672	4703
604	6720	6751
605	2624	2655
605	4672	4703
605	6720	6751
606	2624	2655
606	4672	4703
606	6720	6751
607	2624	2655
607	4672	4703
607	6720	6751
608	2656	2687
608	4704	4735
608	6752	6783
609	2656	2687
609	4704	4735
609	6752	6783
610	2656	2687
610	4704	4735
610	6752	6783
611	2656	2687
611	4704	4735
611	6752	6783
612	2656	2687
612	4704	4735
612	6752	6783
613	2656	2687
613	4704	4735
613	6752	6783
614	2656	2687
614	4704	4735
614	6752	6783
615	2656	2687
615	4704	4735
615	6752	6783
616	2656	2687
616	4704	4735
616	6752	6783
617	2656	2687
617	4704	4735
617	6752	6783
618	2656	2687
618	4704	4735
618	6752	6783
619	2656	2687
619	4704	4735
619	6752	6783
620	2656	2687
620	4704	4735
620	6752	6783
621	2656	2687
621	4704	4735
621	6752	6783
622	2656	2687
622	4704	4735
622	6752	6783
623	2656	2687
623	4704	4735
623	6752	6783
624	2656	2687
624	4704	4735
624	6752	6783
625	2656	2687
625	4704	4735
625	6752	6783
626	2656	2687
626	4704	4735
626	6752	6783
627	2656	2687
627	4704	4735
627	6752	6783
628	2656	2687
628	4704	4735
628	6752	6783
629	2656	2687
629	4704	4735
629	6752	6783
630	2656	2687
630	4704	4735
630	6752	6783
631	2656	2687
631	4704	4735
631	6752	6783
632	2656	2687
632	4704	4735
632	6752	6783
633	2656	2687
633	4704	4735
633	6752	6783
634	2656	2687
634	4704	4735
634	6752	6783
635	2656	2687
635	4704	4735
635	6752	6783
636	2656	2687
636	4704	4735
636	6752	6783
637	2656	2687
637	4704	4735
637	6752	6783
638	2656	2687
638	4704	4735
638	6752	6783
639	2656	2687
639	4704	4735
639	6752	6783
640	2688	2719
640	4736	4767
640	6784	6815
641	2688	2719
641	4736	4767
641	6784	6815
642	2688	2719
642	4736	4767
642	6784	6815
643	2688	2719
643	4736	4767
643	6784	6815
644	2688	2719
644	4736	4767
644	6784	6815
645	2688	2719
645	4736	4767
645	6784	6815
646	2688	2719
646	4736	4767
646	6784	6815
647	2688	2719
647	4736	4767
647	6784	6815
648	2688	2719
648	4736	4767
648	6784	6815
649	2688	2719
649	4736	4767
649	6784	6815
650	2688	2719
650	4736	4767
650	6784	6815
651	2688	2719
651	4736	4767
651	6784	6815
652	2688	2719
652	4736	4767
652	6784	6815
653	2688	2719
653	4736	4767
653	6784	6815
654	2688	2719
654	4736	4767
654	6784	6815
655	2688	2719
655	4736	4767
655	6784	6815
656	2688	2719
656	4736	4767
656	6784	6815
657	2688	2719
657	4736	4767
657	6784	6815
658	2688	2719
658	4736	4767
658	6784	6815
659	2688	2719
659	4736	4767
659	6784	6815
660	2688	2719
660	4736	4767
660	6784	6815
661	2688	2719
661	4736	4767
661	6784	6815
662	2688	2719
662	4736	4767
662	6784	6815
663	2688	2719
663	4736	4767
663	6784	6815
664	2688	2719
664	4736	4767
664	6784	6815
665	2688	2719
665	4736	4767
665	6784	6815
666	2688	2719
666	4736	4767
666	6784	6815
667	2688	2719
667	4736	4767
667	6784	6815
668	2688	2719
668	4736	4767
668	6784	6815
669	2688	2719
669	4736	4767
669	6784	6815
670	2688	2719
670	4736	4767
670	6784	6815
671	2688	2719
671	4736	4767
671	6784	6815
672	2720	2751
672	4768	4799
672	6816	6847
673	2720	2751
673	4768	4799
673	6816	6847
674	2720	2751
674	4768	4799
674	6816	6847
675	2720	2751
675	4768	4799
675	6816	6847
676	2720	2751
676	4768	4799
676	6816	6847
677	2720	2751
677	4768	4799
677	6816	6847
678	2720	2751
678	4768	4799
678	6816	6847
679	2720	2751
679	4768	4799
679	6816	6847
680	2720	2751
680	4768	4799
680	6816	6847
681	2720	2751
681	4768	4799
681	6816	6847
682	2720	2751
682	4768	4799
682	6816	6847
683	2720	2751
683	4768	4799
683	6816	6847
684	2720	2751
684	4768	4799
684	6816	6847
685	2720	2751
685	4768	4799
685	6816	6847
686	2720	2751
686	4768	4799
686	6816	6847
687	2720	2751
687	4768	4799
687	6816	6847
688	2720	2751
688	4768	4799
688	6816	6847
689	2720	2751
689	4768	4799
689	6816	6847
690	2720	2751
690	4768	4799
690	6816	6847
691	2720	2751
691	4768	4799
691	6816	6847
692	2720	2751
692	4768	4799
692	6816	6847
693	2720	2751
693	4768	4799
693	6816	6847
694	2720	2751
694	4768	4799
694	6816	6847
695	2720	2751
695	4768	4799
695	6816	6847
696	2720	2751
696	4768	4799
696	6816	6847
697	2720	2751
697	4768	4799
697	6816	6847
698	2720	2751
698	4768	4799
698	6816	6847
699	2720	2751
699	4768	4799
699	6816	6847
700	2720	2751
700	4768	4799
700	6816	6847
701	2720	2751
701	4768	4799
701	6816	6847
702	2720	2751
702	4768	4799
702	6816	6847
703	2720	2751
703	4768	4799
703	6816	6847
704	2752	2783
704	4800	4831
704	6848	6879
705	2752	2783
705	4800	4831
705	6848	6879
706	2752	2783
706	4800	4831
706	6848	6879
707	2752	2783
707	4800	4831
707	6848	6879
708	2752	2783
708	4800	4831
708	6848	6879
709	2752	2783
709	4800	4831
709	6848	6879
710	2752	2783
710	4800	4831
710	6848	6879
711	2752	2783
711	4800	4831
711	6848	6879
712	2752	2783
712	4800	4831
712	6848	6879
713	2752	2783
713	4800	4831
713	6848	6879
714	2752	2783
714	4800	4831
714	6848	6879
715	2752	2783
715	4800	4831
715	6848	6879
716	2752	2783
716	4800	4831
716	6848	6879
717	2752	2783
717	4800	4831
717	6848	6879
718	2752	2783
718	4800	4831
718	6848	6879
719	2752	2783
719	4800	4831
719	6848	6879
720	2752	2783
720	4800	4831
720	6848	6879
721	2752	2783
721	4800	4831
721	6848	6879
722	2752	2783
722	4800	4831
722	6848	6879
723	2752	2783
723	4800	4831
723	6848	6879
724	2752	2783
724	4800	4831
724	6848	6879
725	2752	2783
725	4800	4831
725	6848	6879
726	2752	2783
726	4800	4831
726	6848	6879
727	2752	2783
727	4800	4831
727	6848	6879
728	2752	2783
728	4800	4831
728	6848	6879
729	2752	2783
729	4800	4831
729	6848	6879
730	2752	2783
730	4800	4831
730	6848	6879
731	2752	2783
731	4800	4831
731	6848	6879
732	2752	2783
732	4800	4831
732	6848	6879
733	2752	2783
733	4800	4831
733	6848	6879
734	2752	2783
734	4800	4831
734	6848	6879
735	2752	2783
735	4800	4831
735	6848	6879
736	2784	2815
736	4832	4863
736	6880	6911
737	2784	2815
737	4832	4863
737	6880	6911
738	2784	2815
738	4832	4863
738	6880	6911
739	2784	2815
739	4832	4863
739	6880	6911
740	2784	2815
740	4832	4863
740	6880	6911
741	2784	2815
741	4832	4863
741	6880	6911
742	2784	2815
742	4832	4863
742	6880	6911
743	2784	2815
743	4832	4863
743	6880	6911
744	2784	2815
744	4832	4863
744	6880	6911
745	2784	2815
745	4832	4863
745	6880	6911
746	2784	2815
746	4832	4863
746	6880	6911
747	2784	2815
747	4832	4863
747	6880	6911
748	2784	2815
748	4832	4863
748	6880	6911
749	2784	2815
749	4832	4863
749	6880	6911
750	2784	2815
750	4832	4863
750	6880	6911
751	2784	2815
751	4832	4863
751	6880	6911
752	2784	2815
752	4832	4863
752	6880	6911
753	2784	2815
753	4832	4863
753	6880	6911
754	2784	2815
754	4832	4863
754	6880	6911
755	2784	2815
755	4832	4863
755	6880	6911
756	2784	2815
756	4832	4863
756	6880	6911
757	2784	2815
757	4832	4863
757	6880	6911
758	2784	2815
758	4832	4863
758	6880	6911
759	2784	2815
759	4832	4863
759	6880	6911
760	2784	2815
760	4832	4863
760	6880	6911
761	2784	2815
761	4832	4863
761	6880	6911
762	2784	2815
762	4832	4863
762	6880	6911
763	2784	2815
763	4832	4863
763	6880	6911
764	2784	2815
764	4832	4863
764	6880	6911
765	2784	2815
765	4832	4863
765	6880	6911
766	2784	2815
766	4832	4863
766	6880	6911
767	2784	2815
767	4832	4863
767	6880	6911
768	2816	2847
768	4864	4895
768	6912	6943
769	2816	2847
769	4864	4895
769	6912	6943
770	2816	2847
770	4864	4895
770	6912	6943
771	2816	2847
771	4864	4895
771	6912	6943
772	2816	2847
772	4864	4895
772	6912	6943
773	2816	2847
773	4864	4895
773	6912	6943
774	2816	2847
774	4864	4895
774	6912	6943
775	2816	2847
775	4864	4895
775	6912	6943
776	2816	2847
776	4864	4895
776	6912	6943
777	2816	2847
777	4864	4895
777	6912	6943
778	2816	2847
778	4864	4895
778	6912	6943
779	2816	2847
779	4864	4895
779	6912	6943
780	2816	2847
780	4864	4895
780	6912	6943
781	2816	2847
781	4864	4895
781	6912	6943
782	2816	2847
782	4864	4895
782	6912	6943
783	2816	2847
783	4864	4895
783	6912	6943
784	2816	2847
784	4864	4895
784	6912	6943
785	2816	2847
785	4864	4895
785	6912	6943
786	2816	2847
786	4864	4895
786	6912	6943
787	2816	2847
787	4864	4895
787	6912	6943
788	2816	2847
788	4864	4895
788	6912	6943
789	2816	2847
789	4864	4895
789	6912	6943
790	2816	2847
790	4864	4895
790	6912	6943
791	2816	2847
791	4864	4895
791	6912	6943
792	2816	2847
792	4864	4895
792	6912	6943
793	2816	2847
793	4864	4895
793	6912	6943
794	2816	2847
794	4864	4895
794	6912	6943
795	2816	2847
795	4864	4895
795	6912	6943
796	2816	2847
796	4864	4895
796	6912	6943
797	2816	2847
797	4864	4895
797	6912	6943
798	2816	2847
798	4864	4895
798	6912	6943
799	2816	2847
799	4864	4895
799	6912	6943
800	2848	2879
800	4896	4927
800	6944	6975
801	2848	2879
801	4896	4927
801	6944	6975
802	2848	2879
802	4896	4927
802	6944	6975
803	2848	2879
803	4896	4927
803	6944	6975
804	2848	2879
804	4896	4927
804	6944	6975
805	2848	2879
805	4896	4927
805	6944	6975
806	2848	2879
806	4896	4927
806	6944	6975
807	2848	2879
807	4896	4927
807	6944	6975
808	2848	2879
808	4896	4927
808	6944	6975
809	2848	2879
809	4896	4927
809	6944	6975
810	2848	2879
810	4896	4927
810	6944	6975
811	2848	2879
811	4896	4927
811	6944	6975
812	2848	2879
812	4896	4927
812	6944	6975
813	2848	2879
813	4896	4927
813	6944	6975
814	2848	2879
814	4896	4927
814	6944	6975
815	2848	2879
815	4896	4927
815	6944	6975
816	2848	2879
816	4896	4927
816	6944	6975
817	2848	2879
817	4896	4927
817	6944	6975
818	2848	2879
818	4896	4927
818	6944	6975
819	2848	2879
819	4896	4927
819	6944	6975
820	2848	2879
820	4896	4927
820	6944	6975
821	2848	2879
821	4896	4927
821	6944	6975
822	2848	2879
822	4896	4927
822	6944	6975
823	2848	2879
823	4896	4927
823	6944	6975
824	2848	2879
824	4896	4927
824	6944	6975
825	2848	2879
825	4896	4927
825	6944	6975
826	2848	2879
826	4896	4927
826	6944	6975
827	2848	2879
827	4896	4927
827	6944	6975
828	2848	2879
828	4896	4927
828	6944	6975
829	2848	2879
829	4896	4927
829	6944	6975
830	2848	2879
830	4896	4927
830	6944	6975
831	2848	2879
831	4896	4927
831	6944	6975
832	2880	2911
832	4928	4959
832	6976	7007
833	2880	2911
833	4928	4959
833	6976	7007
834	2880	2911
834	4928	4959
834	6976	7007
835	2880	2911
835	4928	4959
835	6976	7007
836	2880	2911
836	4928	4959
836	6976	7007
837	2880	2911
837	4928	4959
837	6976	7007
838	2880	2911
838	4928	4959
838	6976	7007
839	2880	2911
839	4928	4959
839	6976	7007
840	2880	2911
840	4928	4959
840	6976	7007
841	2880	2911
841	4928	4959
841	6976	7007
842	2880	2911
842	4928	4959
842	6976	7007
843	2880	2911
843	4928	4959
843	6976	7007
844	2880	2911
844	4928	4959
844	6976	7007
845	2880	2911
845	4928	4959
845	6976	7007
846	2880	2911
846	4928	4959
846	6976	7007
847	2880	2911
847	4928	4959
847	6976	7007
848	2880	2911
848	4928	4959
848	6976	7007
849	2880	2911
849	4928	4959
849	6976	7007
850	2880	2911
850	4928	4959
850	6976	7007
851	2880	2911
851	4928	4959
851	6976	7007
852	2880	2911
852	4928	4959
852	6976	7007
853	2880	2911
853	4928	4959
853	6976	7007
854	2880	2911
854	4928	4959
854	6976	7007
855	2880	2911
855	4928	4959
855	6976	7007
856	2880	2911
856	4928	4959
856	6976	7007
857	2880	2911
857	4928	4959
857	6976	7007
858	2880	2911
858	4928	4959
858	6976	7007
859	2880	2911
859	4928	4959
859	6976	7007
860	2880	2911
860	4928	4959
860	6976	7007
861	2880	2911
861	4928	4959
861	6976	7007
862	2880	2911
862	4928	4959
862	6976	7007
863	2880	2911
863	4928	4959
863	6976	7007
864	2912	2943
864	4960	4991
864	7008	7039
865	2912	2943
865	4960	4991
865	7008	7039
866	2912	2943
866	4960	4991
866	7008	7039
867	2912	2943
867	4960	4991
867	7008	7039
868	2912	2943
868	4960	4991
868	7008	7039
869	2912	2943
869	4960	4991
869	7008	7039
870	2912	2943
870	4960	4991
870	7008	7039
871	2912	2943
871	4960	4991
871	7008	7039
872	2912	2943
872	4960	4991
872	7008	7039
873	2912	2943
873	4960	4991
873	7008	7039
874	2912	2943
874	4960	4991
874	7008	7039
875	2912	2943
875	4960	4991
875	7008	7039
876	2912	2943
876	4960	4991
876	7008	7039
877	2912	2943
877	4960	4991
877	7008	7039
878	2912	2943
878	4960	4991
878	7008	7039
879	2912	2943
879	4960	4991
879	7008	7039
880	2912	2943
880	4960	4991
880	7008	7039
881	2912	2943
881	4960	4991
881	7008	7039
882	2912	2943
882	4960	4991
882	7008	7039
883	2912	2943
883	4960	4991
883	7008	7039
884	2912	2943
884	4960	4991
884	7008	7039
885	2912	2943
885	4960	4991
885	7008	7039
886	2912	2943
886	4960	4991
886	7008	7039
887	2912	2943
887	4960	4991
887	7008	7039
888	2912	2943
888	4960	4991
888	7008	7039
889	2912	2943
889	4960	4991
889	7008	7039
890	2912	2943
890	4960	4991
890	7008	7039
891	2912	2943
891	4960	4991
891	7008	7039
892	2912	2943
892	4960	4991
892	7008	7039
893	2912	2943
893	4960	4991
893	7008	7039
894	2912	2943
894	4960	4991
894	7008	7039
895	2912	2943
895	4960	4991
895	7008	7039
896	2944	2975
896	4992	5023
896	7040	7071
897	2944	2975
897	4992	5023
897	7040	7071
898	2944	2975
898	4992	5023
898	7040	7071
899	2944	2975
899	4992	5023
899	7040	7071
900	2944	2975
900	4992	5023
900	7040	7071
901	2944	2975
901	4992	5023
901	7040	7071
902	2944	2975
902	4992	5023
902	7040	7071
903	2944	2975
903	4992	5023
903	7040	7071
904	2944	2975
904	4992	5023
904	7040	7071
905	2944	2975
905	4992	5023
905	7040	7071
906	2944	2975
906	4992	5023
906	7040	7071
907	2944	2975
907	4992	5023
907	7040	7071
908	2944	2975
908	4992	5023
908	7040	7071
909	2944	2975
909	4992	5023
909	7040	7071
910	2944	2975
910	4992	5023
910	7040	7071
911	2944	2975
911	4992	5023
911	7040	7071
912	2944	2975
912	4992	5023
912	7040	7071
913	2944	2975
913	4992	5023
913	7040	7071
914	2944	2975
914	4992	5023
914	7040	7071
915	2944	2975
915	4992	5023
915	7040	7071
916	2944	2975
916	4992	5023
916	7040	7071
917	2944	2975
917	4992	5023
917	7040	7071
918	2944	2975
918	4992	5023
918	7040	7071
919	2944	2975
919	4992	5023
919	7040	7071
920	2944	2975
920	4992	5023
920	7040	7071
921	2944	2975
921	4992	5023
921	7040	7071
922	2944	2975
922	4992	5023
922	7040	7071
923	2944	2975
923	4992	5023
923	7040	7071
924	2944	2975
924	4992	5023
924	7040	7071
925	2944	2975
925	4992	5023
925	7040	7071
926	2944	2975
926	4992	5023
926	7040	7071
927	2944	2975
927	4992	5023
927	7040	7071
928	2976	3007
928	5024	5055
928	7072	7103
929	2976	3007
929	5024	5055
929	7072	7103
930	2976	3007
930	5024	5055
930	7072	7103
931	2976	3007
931	5024	5055
931	7072	7103
932	2976	3007
932	5024	5055
932	7072	7103
933	2976	3007
933	5024	5055
933	7072	7103
934	2976	3007
934	5024	5055
934	7072	7103
935	2976	3007
935	5024	5055
935	7072	7103
936	2976	3007
936	5024	5055
936	7072	7103
937	2976	3007
937	5024	5055
937	7072	7103
938	2976	3007
938	5024	5055
938	7072	7103
939	2976	3007
939	5024	5055
939	7072	7103
940	2976	3007
940	5024	5055
940	7072	7103
941	2976	3007
941	5024	5055
941	7072	7103
942	2976	3007
942	5024	5055
942	7072	7103
943	2976	3007
943	5024	5055
943	7072	7103
944	2976	3007
944	5024	5055
944	7072	7103
945	2976	3007
945	5024	5055
945	7072	7103
946	2976	3007
946	5024	5055
946	7072	7103
947	2976	3007
947	5024	5055
947	7072	7103
948	2976	3007
948	5024	5055
948	7072	7103
949	2976	3007
949	5024	5055
949	7072	7103
950	2976	3007
950	5024	5055
950	7072	7103
951	2976	3007
951	5024	5055
951	7072	7103
952	2976	3007
952	5024	5055
952	7072	7103
953	2976	3007
953	5024	5055
953	7072	7103
954	2976	3007
954	5024	5055
954	7072	7103
955	2976	3007
955	5024	5055
955	7072	7103
956	2976	3007
956	5024	5055
956	7072	7103
957	2976	3007
957	5024	5055
957	7072	7103
958	2976	3007
958	5024	5055
958	7072	7103
959	2976	3007
959	5024	5055
959	7072	7103
960	3008	3039
960	5056	5087
960	7104	7135
961	3008	3039
961	5056	5087
961	7104	7135
962	3008	3039
962	5056	5087
962	7104	7135
963	3008	3039
963	5056	5087
963	7104	7135
964	3008	3039
964	5056	5087
964	7104	7135
965	3008	3039
965	5056	5087
965	7104	7135
966	3008	3039
966	5056	5087
966	7104	7135
967	3008	3039
967	5056	5087
967	7104	7135
968	3008	3039
968	5056	5087
968	7104	7135
969	3008	3039
969	5056	5087
969	7104	7135
970	3008	3039
970	5056	5087
970	7104	7135
971	3008	3039
971	5056	5087
971	7104	7135
972	3008	3039
972	5056	5087
972	7104	7135
973	3008	3039
973	5056	5087
973	7104	7135
974	3008	3039
974	5056	5087
974	7104	7135
975	3008	3039
975	5056	5087
975	7104	7135
976	3008	3039
976	5056	5087
976	7104	7135
977	3008	3039
977	5056	5087
977	7104	7135
978	3008	3039
978	5056	5087
978	7104	7135
979	3008	3039
979	5056	5087
979	7104	7135
980	3008	3039
980	5056	5087
980	7104	7135
981	3008	3039
981	5056	5087
981	7104	7135
982	3008	3039
982	5056	5087
982	7104	7135
983	3008	3039
983	5056	5087
983	7104	7135
984	3008	3039
984	5056	5087
984	7104	7135
985	3008	3039
985	5056	5087
985	7104	7135
986	3008	3039
986	5056	5087
986	7104	7135
987	3008	3039
987	5056	5087
987	7104	7135
988	3008	3039
988	5056	5087
988	7104	7135
989	3008	3039
989	5056	5087
989	7104	7135
990	3008	3039
990	5056	5087
990	7104	7135
991	3008	3039
991	5056	5087
991	7104	7135
992	3040	3071
992	5088	5119
992	7136	7167
993	3040	3071
993	5088	5119
993	7136	7167
994	3040	3071
994	5088	5119
994	7136	7167
995	3040	3071
995	5088	5119
995	7136	7167
996	3040	3071
996	5088	5119
996	7136	7167
997	3040	3071
997	5088	5119
997	7136	7167
998	3040	3071
998	5088	5119
998	7136	7167
999	3040	3071
999	5088	5119
999	7136	7167
1000	3040	3071
1000	5088	5119
1000	7136	7167
1001	3040	3071
1001	5088	5119
1001	7136	7167
1002	3040	3071
1002	5088	5119
1002	7136	7167
1003	3040	3071
1003	5088	5119
1003	7136	7167
1004	3040	3071
1004	5088	5119
1004	7136	7167
1005	3040	3071
1005	5088	5119
1005	7136	7167
1006	3040	3071
1006	5088	5119
1006	7136	7167
1007	3040	3071
1007	5088	5119
1007	7136	7167
1008	3040	3071
1008	5088	5119
1008	7136	7167
1009	3040	3071
1009	5088	5119
1009	7136	7167
1010	3040	3071
1010	5088	5119
1010	7136	7167
1011	3040	3071
1011	5088	5119
1011	7136	7167
1012	3040	3071
1012	5088	5119
1012	7136	7167
1013	3040	3071
1013	5088	5119
1013	7136	7167
1014	3040	3071
1014	5088	5119
1014	7136	7167
1015	3040	3071
1015	5088	5119
1015	7136	7167
1016	3040	3071
1016	5088	5119
1016	7136	7167
1017	3040	3071
1017	5088	5119
1017	7136	7167
1018	3040	3071
1018	5088	5119
1018	7136	7167
1019	3040	3071
1019	5088	5119
1019	7136	7167
1020	3040	3071
1020	5088	5119
1020	7136	7167
1021	3040	3071
1021	5088	5119
1021	7136	7167
1022	3040	3071
1022	5088	5119
1022	7136	7167
1023	3040	3071
1023	5088	5119
1023	7136	7167
1024	3072	3103
1024	5120	5151
1024	7168	7199
1025	3072	3103
1025	5120	5151
1025	7168	7199
1026	3072	3103
1026	5120	5151
1026	7168	7199
1027	3072	3103
1027	5120	5151
1027	7168	7199
1028	3072	3103
1028	5120	5151
1028	7168	7199
1029	3072	3103
1029	5120	5151
1029	7168	7199
1030	3072	3103
1030	5120	5151
1030	7168	7199
1031	3072	3103
1031	5120	5151
1031	7168	7199
1032	3072	3103
1032	5120	5151
1032	7168	7199
1033	3072	3103
1033	5120	5151
1033	7168	7199
1034	3072	3103
1034	5120	5151
1034	7168	7199
1035	3072	3103
1035	5120	5151
1035	7168	7199
1036	3072	3103
1036	5120	5151
1036	7168	7199
1037	3072	3103
1037	5120	5151
1037	7168	7199
1038	3072	3103
1038	5120	5151
1038	7168	7199
1039	3072	3103
1039	5120	5151
1039	7168	7199
1040	3072	3103
1040	5120	5151
1040	7168	7199
1041	3072	3103
1041	5120	5151
1041	7168	7199
1042	3072	3103
1042	5120	5151
1042	7168	7199
1043	3072	3103
1043	5120	5151
1043	7168	7199
1044	3072	3103
1044	5120	5151
1044	7168	7199
1045	3072	3103
1045	5120	5151
1045	7168	7199
1046	3072	3103
1046	5120	5151
1046	7168	7199
1047	3072	3103
1047	5120	5151
1047	7168	7199
1048	3072	3103
1048	5120	5151
1048	7168	7199
1049	3072	3103
1049	5120	5151
1049	7168	7199
1050	3072	3103
1050	5120	5151
1050	7168	7199
1051	3072	3103
1051	5120	5151
1051	7168	7199
1052	3072	3103
1052	5120	5151
1052	7168	7199
1053	3072	3103
1053	5120	5151
1053	7168	7199
1054	3072	3103
1054	5120	5151
1054	7168	7199
1055	3072	3103
1055	5120	5151
1055	7168	7199
1056	3104	3135
1056	5152	5183
1056	7200	7231
1057	3104	3135
1057	5152	5183
1057	7200	7231
1058	3104	3135
1058	5152	5183
1058	7200	7231
1059	3104	3135
1059	5152	5183
1059	7200	7231
1060	3104	3135
1060	5152	5183
1060	7200	7231
1061	3104	3135
1061	5152	5183
1061	7200	7231
1062	3104	3135
1062	5152	5183
1062	7200	7231
1063	3104	3135
1063	5152	5183
1063	7200	7231
1064	3104	3135
1064	5152	5183
1064	7200	7231
1065	3104	3135
1065	5152	5183
1065	7200	7231
1066	3104	3135
1066	5152	5183
1066	7200	7231
1067	3104	3135
1067	5152	5183
1067	7200	7231
1068	3104	3135
1068	5152	5183
1068	7200	7231
1069	3104	3135
1069	5152	5183
1069	7200	7231
1070	3104	3135
1070	5152	5183
1070	7200	7231
1071	3104	3135
1071	5152	5183
1071	7200	7231
1072	3104	3135
1072	5152	5183
1072	7200	7231
1073	3104	3135
1073	5152	5183
